,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
41,1.4372328122456868,0.14731749698230928,0.11586928367614746,0.01705590851988774,635,5,2,auto,15,False,"{'n_estimators': 635, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 15, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
42,2.292535384496053,0.07694818668328333,0.18904932339986166,0.03726677769286649,791,5,4,sqrt,,False,"{'n_estimators': 791, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
43,1.7403430938720703,0.17769195647005923,0.13297835985819498,0.014933677629490407,687,2,4,auto,,False,"{'n_estimators': 687, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
44,1.742917537689209,0.04624254018375968,0.23389220237731934,0.07127602422159136,687,3,1,sqrt,13,False,"{'n_estimators': 687, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 13, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
45,1.5442363421122234,0.12823295965402257,0.17686049143473306,0.03344025007603004,687,5,2,auto,,False,"{'n_estimators': 687, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
46,1.570136308670044,0.19459629737700282,0.15325657526652017,0.05736331229174903,687,5,1,sqrt,9,False,"{'n_estimators': 687, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 9, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
47,1.424703598022461,0.09697605640433375,0.15608938535054526,0.0703218835844723,635,4,4,auto,11,True,"{'n_estimators': 635, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 11, 'bootstrap': True}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
48,0.1407926082611084,0.010589450126126186,0.015958150227864582,0.011313508171510084,62,2,2,sqrt,7,False,"{'n_estimators': 62, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 7, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
49,1.6629640261332195,0.09320266061982532,0.19756507873535156,0.05592472423586353,791,3,4,sqrt,17,False,"{'n_estimators': 791, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 17, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
50,1.8839902877807617,0.11263060399102624,0.16483672459920248,0.04305658669391106,791,5,4,sqrt,3,False,"{'n_estimators': 791, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 3, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
51,0.8732580343882242,0.05178722330762522,0.08261863390604655,0.027406117534871974,322,4,4,auto,1,False,"{'n_estimators': 322, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 1, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
52,2.0852354367574057,0.053013643757223776,0.1996308167775472,0.03958574354657164,1000,4,2,sqrt,7,False,"{'n_estimators': 1000, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 7, 'bootstrap': False}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
53,1.1286608378092449,0.17773802562827576,0.14121675491333008,0.03958951098663286,531,5,1,auto,20,False,"{'n_estimators': 531, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
54,2.110827366511027,0.039374385114008904,0.12450464566548665,0.0168216909861232,791,4,1,sqrt,3,True,"{'n_estimators': 791, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 3, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
55,0.7343962987263998,0.04437703926332798,0.1053927739461263,0.008890653801690795,322,5,1,auto,13,False,"{'n_estimators': 322, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 13, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
56,1.7117055257161458,0.0932404819539468,0.11154874165852864,0.033071622035062906,635,3,1,sqrt,13,True,"{'n_estimators': 635, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 13, 'bootstrap': True}",1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0
57,0.9880979855855306,0.15248058857605118,0.12999590237935385,0.03929363914430788,374,5,1,auto,,False,"{'n_estimators': 374, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",0.5,0.5,0.5,0.5,0.0,46,0.5,0.5,0.5,0.5,0.0
