,APOL3,C1R,CD68,CFB,CYP26B1,CYP2J2,IFI30,IL15RA,IL1RN,LIFR,LY6E,MMP13,NT5C3A,PIK3AP1,SECTM1,SERPINE1,TLR3,TOR1B,CPED1,SEMA3D,TMEM92,CHODL,BTC,THSD1,SLC10A5,PTPRR,CEACAM1,APOL4,ACE2,MILR1,PDCD1LG2,C19orf38,SHISA5
0,0.026365348399246705,0.026365348399246705,0.02824858757062147,0.02071563088512241,0.04519774011299435,0.03766478342749529,0.02448210922787194,0.032015065913371,0.032015065913371,0.02071563088512241,0.032015065913371,0.02824858757062147,0.03766478342749529,0.02448210922787194,0.032015065913371,0.03389830508474576,0.04519774011299435,0.02824858757062147,0.03389830508474576,0.0,0.032015065913371,0.026365348399246705,0.02824858757062147,0.04143126177024482,0.03766478342749529,0.032015065913371,0.030131826741996232,0.03389830508474576,0.032015065913371,0.04143126177024482,0.022598870056497175,0.026365348399246705,0.026365348399246705
1,0.030131826741996232,0.05084745762711865,0.026365348399246705,0.026365348399246705,0.02071563088512241,0.030131826741996232,0.03954802259887006,0.01694915254237288,0.030131826741996232,0.03389830508474576,0.026365348399246705,0.02824858757062147,0.03766478342749529,0.032015065913371,0.04331450094161959,0.02448210922787194,0.030131826741996232,0.04896421845574388,0.035781544256120526,0.0,0.04331450094161959,0.030131826741996232,0.032015065913371,0.03766478342749529,0.030131826741996232,0.02824858757062147,0.05084745762711865,0.02071563088512241,0.026365348399246705,0.03389830508474576,0.022598870056497175,0.015065913370998116,0.01694915254237288
