"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"6793","FAM86B3P",56.7760876670586,-0.473949664875158,0.235463204349769,-2.01283961196387,0.0441315051717552,0.134995624683075
"6794","FBXO45",342.392818099457,-0.41175544746996,0.124545026211436,-3.30607700680825,0.000946120816887564,0.0086010421190125
"6795","BTBD11",594.430628534513,0.173775780959795,0.109295929200845,1.58995657231167,0.111844594343221,0.256284425489268
"6796","NKX3-1",118.015991191241,0.517252417181998,0.195104146363571,2.65116055615811,0.00802156991069933,0.0408838460564005
"6797","GRID2IP",50.5411616718366,0.0170849070353458,0.225967098688371,0.0756079408662384,0.939731018653391,0.968288553814846
"6798","ARRB2",629.038632812271,0.0272387910244779,0.0818180267815916,0.332919187811633,0.73919528507883,0.849427232333233
"6799","PIGW",140.466489293544,-0.451889318531216,0.18138648324745,-2.49130646584477,0.0127274284961294,0.0567572308280422
"6800","ATP10B",5475.09782267282,0.0198972852896856,0.0587559786661584,0.338642734601335,0.734878885211808,0.846425175092004
"6801","PAPOLA",4921.38149044633,-0.187175495929261,0.114248934496683,-1.63831283638532,0.101356451305142,0.239378569137733
"6802","C9orf135",1219.45853448549,0.166649369323572,0.0982001917722802,1.69703710670974,0.0896896453932848,0.220016451106737
"6803","GCH1",546.369669410516,0.690603736002053,0.116236373517811,5.94137372925036,2.82643407931943e-09,1.09812490528642e-07
"6804","CEACAM7",117.052929448648,0.253240949008072,0.202370411365858,1.2513733964312,0.210798278685762,0.388549331863273
"6805","PMPCA",981.557374373258,-0.0214300339605307,0.0613579756255547,-0.349262402190554,0.726892321972909,0.84147692936506
"6806","NDRG2",3633.96303480458,0.0249501565585761,0.0611181941894485,0.40822797351044,0.68310631282823,0.812212560285776
"6807","APBA3",378.398550446869,0.390111641605247,0.119474499986692,3.26522933051571,0.00109375483242004,0.0095939004972966
"6808","ECHDC3",176.690488339205,-0.0766495638138312,0.114106963980986,-0.671734319621401,0.501752848690151,0.677298172790305
"6809","ALKBH5",4711.93058967556,0.0482231124317962,0.066557187701029,0.724536509090671,0.468736421667567,0.650548372176793
"6810","CACNB3",675.33004882579,-0.0655832671406501,0.108685439463626,-0.603422753446185,0.546227489312764,0.709475504537612
"6811","SLC26A4",52.2414576521699,-0.0982034725336414,0.534477175647581,-0.183737448497509,0.854219429355929,0.919840254365543
"6812","ARL15",166.780982152664,0.00437461245092373,0.126134791945424,0.0346820443705694,0.97233327882999,0.985440365436194
"6813","GTF3C5",1204.12666267161,0.017010045390967,0.109172943279514,0.155808251385294,0.876184166398497,0.931288825495697
"6814","LINC00957",29.3175050479413,0.0322127444601687,0.287546930243649,0.112026041915571,0.910802758073769,0.951647712797436
"6815","EEF1A1",113140.976523577,0.219342342543109,0.0981678652660355,2.23435990941322,0.0254594013429286,0.0919778735789074
"6816","ZNF808",394.868896873138,-0.729115595219196,0.19981735261326,-3.64891029574582,0.000263355035728111,0.00317969200689436
"6817","PPIL2",1280.39412967819,0.0286838648334412,0.082554226077065,0.347454832980501,0.728249645314594,0.842137039963476
"6818","IRF2BPL",2222.41401281879,0.182513944354851,0.0892263738747697,2.04551565225559,0.0408040476821278,0.128142582797633
"6819","ZFP64",447.107897079378,-0.11157576216224,0.0878703609520706,-1.26977698683974,0.204164080399678,0.380937133249559
"6820","ZNF556",12.6717331507721,-0.308287086097822,0.396404357409434,-0.777708620844957,0.43674080880414,NA
"6821","CNTLN",345.222617422906,-0.165919248171696,0.142413352139801,-1.16505401831157,0.243997127825427,0.426327179349215
"6822","SPIRE1",1086.24344348621,-0.119740252017249,0.0754905949806477,-1.58616119064825,0.112702748977899,0.257529577054969
"6823","KBTBD11",80.3889643404323,-0.337180991665872,0.184540933198965,-1.82713388201162,0.0676796420215123,0.181012825120954
"6824","AMMECR1",604.962452229117,-0.332652389265811,0.142022952564725,-2.34224386452049,0.0191681858243808,0.075292374083963
"6825","ZNF703",1306.30940831627,-0.113217846642916,0.126502946661627,-0.894981892759814,0.370796767533625,0.561137225505951
"6826","NSMCE1",813.020722104924,0.0736923443886126,0.0966960891778586,0.762102635330639,0.445998750122451,0.631067814389946
"6827","DIRAS3",8.24477557883029,0.145026432608833,0.579651917765561,0.250195726372958,0.802435990042177,NA
"6828","DGCR8",888.902202003112,-0.16991607412201,0.0933432288433832,-1.8203363674842,0.0687077963261771,0.182691022577098
"6829","TUBB",8695.11047864898,-0.0206902904796496,0.0642055274956066,-0.322250922727259,0.747262609527862,0.855376153067487
"6830","FAM207A",277.231985754265,0.146951988494913,0.133503436812098,1.10073562152369,0.271011738063016,0.457075574720321
"6831","MEGF8",2718.10732805235,-0.171028651898786,0.103397958671709,-1.65408151278697,0.0981109518283665,0.234149833387225
"6832","TRERF1",919.71077555789,-0.226309686757418,0.103848952448818,-2.1792197361736,0.0293153484605812,0.101379209780762
"6833","LY6G5C",68.955913658882,-0.00319674287767723,0.185373824647239,-0.0172448450246983,0.986241286343178,0.993023747773799
"6834","SLC5A3",1391.1177993199,-0.294756016816764,0.138564711562622,-2.12720838872136,0.0334027724429571,0.111334570311308
"6835","PTGES2",966.551384810104,0.0826594137524367,0.0815287260379659,1.01386858067602,0.310645465398201,0.500610332316484
"6836","PPP1R3G",39.553626057724,0.334266916784857,0.324458026977991,1.03023161392623,0.302901292592794,0.492466870680674
"6837","SREK1",1514.87724338371,-0.275753476139631,0.093423406299207,-2.95165298572475,0.00316077926317064,0.0214037384476341
"6838","LRWD1",2349.71527468683,0.237755750214765,0.0891176563621913,2.66788602752837,0.00763301463848829,0.039647719910685
"6839","PIK3R2",2931.95544165231,-0.165020230764224,0.097039417113995,-1.70054845414385,0.0890278103881342,0.219049675338503
"6840","ZNF654",352.573579275957,-0.254960364519583,0.181694975260337,-1.40323288607332,0.160547404007984,0.326348422207304
"6841","IMPAD1",1696.42945387446,-0.338497927349039,0.0959739688690293,-3.52697644307041,0.000420334159304336,0.00464370756295791
"6842","FAM3B",251.94901122774,-0.0552443146920344,0.120706143485967,-0.457676080906827,0.647185174897757,0.786999352828546
"6843","RASEF",1792.96105839747,0.0579660741570158,0.0712779848079751,0.813239520073106,0.416080745027718,0.604666919087925
"6844","ALOX12",11.1381426948356,-0.239532652552728,0.550366342557417,-0.435224020857958,0.663399828514261,NA
"6845","NAP1L2",11.2154784510763,-0.271351876940461,0.49348336526795,-0.549870362485519,0.582408293524373,NA
"6846","GPA33",9.97986728512053,0.225879543106897,0.465679973505478,0.485053160879034,0.627638636241111,NA
"6847","NSD1",4285.12501841951,-0.22678896837986,0.0600183332652026,-3.77866155292499,0.000157673547268138,0.0021230216543587
"6848","PLEKHA4",1167.17928777269,1.76958801167803,0.134101950560426,13.1958409574412,9.27144045120939e-40,1.48225822110197e-37
"6849","ACOT1",102.34629783389,0.661504058769299,0.189174975260443,3.49678416956887,0.000470902653460724,0.00502284126302547
"6850","RPL23AP7",72.3156519581708,0.175162003992833,0.205541979235911,0.852195763823947,0.394105447433286,0.583584868343401
"6851","PCDHGA5",24.6151881331588,-0.077948031257277,0.29876588489606,-0.260900039790001,0.794169594158731,0.88550254951497
"6852","SNCA",96.0737425102624,-0.468696052696125,0.181962156484417,-2.5757886241377,0.0100011764893017,0.0475749011020705
"6853","GBP6",3210.24374837363,0.385933358114953,0.0654233218164676,5.89901807795107,3.65671175063765e-09,1.38209792770704e-07
"6854","MED15",2400.61431091745,0.247927776766389,0.0860867538738649,2.87997590348981,0.00397705566052902,0.0252242896408108
"6855","CCDC25",1047.79540198257,-0.0427224077109591,0.101282397591423,-0.421814735106322,0.673160249525945,0.804933451741435
"6856","MCMDC2",64.2359044225729,-0.573113839212,0.205852451531889,-2.78410014040186,0.0053676459102249,0.0309658179034916
"6857","BACE1-AS",44.674112773222,0.441511246736783,0.230843595587934,1.91259907216529,0.0557993985567877,0.158358260462428
"6858","EDAR",45.9586750732363,-0.983147656649553,0.266732884426741,-3.68588844514812,0.000227906171793398,0.00285067171175753
"6859","GLMN",52.7668675419438,-0.84202490535323,0.458148161586853,-1.83788777507427,0.0660789438744872,0.177974331468085
"6860","CLK3",947.419540269723,0.0886910838432001,0.0890070066332878,0.996450585161354,0.319031265247597,0.508869700104785
"6861","SSH1",2103.8116095128,-0.0897416402895818,0.0687942336102475,-1.30449364110968,0.19206532622213,0.366050510060785
"6862","RAD54L2",970.847826661307,-0.0363746846714431,0.0679628407600725,-0.535214306297992,0.592501674713293,0.745329274992058
"6863","STAMBP",1472.31855130707,0.116113927742863,0.0682018014579234,1.70250528960732,0.0886606877376071,0.218494242690003
"6864","PRRG1",230.194103355167,0.217894331451305,0.136662868431347,1.59439307803469,0.110848021819413,0.25471421369341
"6865","DUSP4",5475.30315591541,-0.188520278449016,0.066796952126805,-2.82228862914488,0.00476822422741967,0.0286361100082816
"6866","PPP6C",1086.38370620779,-0.374324906943435,0.162883845582766,-2.29810946324465,0.0215555597915978,0.0815274720426392
"6867","ZNF358",1007.92563416145,0.152239488147172,0.101325258245246,1.50248310030154,0.132972389216203,0.288220813714846
"6868","WASH3P",156.562257679493,0.123453263547972,0.149875579823549,0.823704993790954,0.410107201273552,0.599178683037167
"6869","PPARGC1A",778.195974187606,-0.387576852879372,0.11313119638295,-3.42590607428407,0.000612752234842291,0.00614032480866097
"6870","DKFZP586I1420",144.735651857523,-0.184019957476447,0.136742741167165,-1.34573839829265,0.178386898222386,0.349118245022537
"6871","TBP",291.293601859006,0.0672463038923596,0.107705153773829,0.624355488443668,0.532394150350479,0.699019741354075
"6872","VTI1B",1569.72499951219,0.101619544143746,0.066079174513293,1.53784524235095,0.124086458538769,0.275178340531845
"6873","KLHL42",511.730481493515,-0.323745758173341,0.101098487448878,-3.2022809276652,0.00136343961464807,0.0113489417116338
"6874","RWDD3",35.5983889495904,-0.461221483415687,0.332791361837657,-1.38591783413141,0.16577199444904,0.332093139967117
"6875","ITPR3",5366.92748768522,-0.011499103650231,0.0865780870238071,-0.132817714568687,0.894337544281574,0.94165424860554
"6876","RBPMS2",10.1155376480937,-0.659299053665419,0.64211615706112,-1.02675979480557,0.304533585419038,NA
"6877","RHEB",911.161518297626,0.058624310745003,0.0833902661507522,0.703011435879369,0.482048622721393,0.661760476400848
"6878","RBPJ",1259.53929975035,-0.368030894603987,0.12562588604454,-2.92957849844341,0.00339422069800247,0.0225670247077038
"6879","ECE1",4662.89977796981,0.286851314793955,0.0984741974758935,2.91295915221017,0.00358021430527198,0.0234721026451107
"6880","PRR5",234.528041018675,-0.0446005129342351,0.156579762058281,-0.284842129965904,0.775765093561253,0.874692413479498
"6881","MT3",14.9059901037039,-0.195487463149834,0.448069692986848,-0.436288073506396,0.662627733905209,0.797688173003943
"6882","NME1",275.53420656144,0.166999672984435,0.145352692012365,1.14892727938075,0.250585967988484,0.434155484398584
"6883","RNF219",356.509346260404,-0.13373657206335,0.144765732093341,-0.923813737750595,0.355583301379412,0.545774458054099
"6884","POLD3",870.060083396628,-0.129981047307535,0.0734762414928318,-1.76902145056258,0.0768902949538535,0.197533463766229
"6885","PTGS2",321.959908532614,0.658400469519198,0.170160353614682,3.86929420122215,0.000109150869475818,0.00157814910970806
"6886","C6orf163",27.7318624910948,-0.0775043816712384,0.360352270287652,-0.21507948766181,0.829705346141698,0.906976710113555
"6887","GPR173",16.7362625077672,-0.191485721129163,0.446877420079966,-0.428497195259715,0.668289175110925,0.801382372326739
"6888","CLPP",637.74755086155,0.254090201221463,0.101096171489407,2.51335137105648,0.0119590157829432,0.0541464682698425
"6889","DOCK5",2017.73820827636,-0.0851786937173545,0.064761055624098,-1.3152764867171,0.188416997507326,0.361474761148882
"6890","ZNF331",271.926734755173,-0.134565181626869,0.132360498349131,-1.01665665591499,0.309316791940179,0.499561273442909
"6891","ZCCHC7",449.355362806683,-0.197029793840917,0.124520405935962,-1.58230927983198,0.113578983312593,0.258936252892126
"6892","ACTR1A",2751.92285230181,0.0806173829385072,0.0582112349711307,1.38491105674856,0.166079665714173,0.332470073462641
"6893","LOC100505841",49.961611130305,-0.34156153164453,0.244938153747711,-1.39448071449229,0.163172489273354,0.329432327868281
"6894","ATP6V0D2",13.3373647738991,-0.0212642559618045,0.457296863049205,-0.0464998946636475,0.962911818043322,0.979724864469006
"6895","TMEM248",3038.75846439656,0.014214086729174,0.0472742859911459,0.300672689838958,0.763664096015705,0.866025594087439
"6896","RAB30",258.473283482243,-0.281810064843654,0.130474820760946,-2.15988083524546,0.030781895741191,0.104860491761995
"6897","MUC2",58.2127745940192,-0.418180973895971,0.282384585271524,-1.48089164815379,0.138635448951458,0.296567280754511
"6898","TAP1",3989.97211000448,2.60543638662015,0.189831707744334,13.7249799708338,7.19490138315106e-43,1.28299850433651e-40
"6899","TRIM47",432.527200380079,0.125161590464538,0.0990833707850288,1.26319471645841,0.206519211182585,0.383713025425939
"6900","ZNF630",85.3236880798204,-0.0804295176819925,0.199230730130914,-0.403700361029358,0.686433074087401,0.814155165641824
"6901","LARP4B",3792.59512147064,-0.0657513026203736,0.0574333972197032,-1.14482697878469,0.252280837207237,0.435929712799136
"6902","MTNR1A",15.7347377219952,0.608432394504338,0.468099980341318,1.29979154038993,0.193672425712291,0.367776840642358
"6903","NDUFS3",1720.57686294871,0.241416868185166,0.104500920886523,2.31018890682618,0.0208776979315524,0.0797330863618786
"6904","G0S2",176.543068675335,0.249802427694997,0.202317995216191,1.23470197215065,0.216941441653703,0.39593734575008
"6905","CLP1",319.475157146706,0.129769409150444,0.0952965937756085,1.36174236674195,0.173279205701773,0.341766941591884
"6906","LOC101060553",13.4438482597456,-0.0319665092951432,0.469704186172511,-0.0680566838367555,0.945740511659153,0.970869051344539
"6907","CEP57",698.911881852893,-0.275578934211045,0.139521108041569,-1.97517736261769,0.048248023925061,0.143639076364228
"6908","PRMT7",568.892619318648,0.35090883245982,0.0905792963815846,3.87405120681819,0.000107040905767843,0.00155248379387375
"6909","UCP2",6588.78881476075,0.0778953519062477,0.0660576450163395,1.17920267800919,0.238317479977714,0.421001495725608
"6910","AKAP7",46.4601287397799,0.884103079918031,0.290821234562191,3.04002244282121,0.00236560520145473,0.0172268077209602
"6911","ZNF750",1175.7557177314,0.292532724053262,0.100026619490495,2.9245487405586,0.00344956053538656,0.0228149964273379
"6912","LRRK2",212.376888684574,-0.506783164778345,0.177354140880982,-2.85746451851066,0.00427040375105726,0.0264221733867685
"6913","PMM1",471.760191414047,0.169254272455234,0.0940179855927025,1.80023291701297,0.0718238682645473,0.188348073848339
"6914","ANAPC16",2167.46397784822,0.0896552737905304,0.0714411071882146,1.25495358791584,0.209495608861761,0.386711934128499
"6915","CCDC183",25.4149415025918,0.0445540347552846,0.316885426859026,0.140599822456037,0.888186088503975,0.938478420059983
"6916","RPS15AP10",21.1173896192145,-0.885768616390301,0.382691050423761,-2.31457886305278,0.0206359907361525,0.0791359236694639
"6917","ATP6V0D1",3030.49519719451,0.0988309798199829,0.0674431705872124,1.46539640647799,0.142812797301351,0.302571698044859
